Parsing sentences from training set
Initial loss (7809426.9624207867, 4.7257675880596056e-13) theoretical step size 5.60717030489e-09
enwik-200/BFGDiter_from2PPM_dim50_step2e-05_0.0
Iter #: 0 loss (7809426.9624207867, 4.7257675880596056e-13)
Iter #: 10 loss (6654603.043155374, 60.639891493334638)
Iter #: 20 loss (6400136.547060268, 207.16765950041633)
Iter #: 30 loss (6307890.3353147563, 336.98748195131333)
Iter #: 40 loss (6074935.4942310285, 449.77642900761447)
Iter #: 50 loss (6154712.8847521991, 543.37078110699258)
Iter #: 60 loss (5839182.293060909, 630.74792215001503)
Iter #: 70 loss (5923815.052971663, 707.95036096615752)
Iter #: 80 loss (6109467.1986392569, 765.64863361613811)
Iter #: 90 loss (7753759.9175682981, 775.71878442207787)
Iter #: 100 loss (6801345.8813553378, 776.58761333001257)
Iter #: 110 loss (6554979.0284045395, 764.18425103041159)
Iter #: 120 loss (5723437.612897235, 836.83018862927929)
Iter #: 130 loss (6803382.5516782533, 858.4701917093239)
Iter #: 140 loss (7651936.3195977593, 917.70782731210909)
Iter #: 150 loss (6093335.7884932421, 839.494921851394)
Iter #: 160 loss (7008657.4718023008, 888.58473115937397)
Iter #: 170 loss (5575913.378815827, 903.37378843175657)
Iter #: 180 loss (7612615.0264361165, 909.30147889630359)
Iter #: 190 loss (21513138.923148394, 1033.9650291986354)
Iter #: 200 loss (33310417.556816529, 47187.20873638754)
Iter #: 210 loss (61526339.720981717, 3569859.7080683075)
Iter #: 220 loss (94429681.451709539, 990712242.68148327)
Iter #: 230 loss (82413378.257247269, 4951730381644.0176)
Iter #: 240 loss (104155748.90071297, 236296765361526.75)
Iter #: 250 loss (129519224.26181148, 4.7794270781801936e+20)
Iter #: 260 loss (33684456.921664111, 4.8911990964022612e+26)
Iter #: 270 loss (128728066.83996303, 2.5462831355396084e+31)
Iter #: 280 loss (129355732.48548919, 2.7649149700385588e+37)
Iter #: 290 loss (28553464.203293987, 2.8008086384994497e+43)
Iter #: 300 loss (127779439.9713663, 2.0783738576797778e+48)
Iter #: 310 loss (77666672.5442563, 2.3883793247792695e+54)
Iter #: 320 loss (85667688.164274141, 4.1749722279111329e+55)
Iter #: 330 loss (124089439.37802155, 7.2659405491172996e+59)
Iter #: 340 loss (127414716.083406, 6.7429081662420224e+65)
Iter #: 350 loss (28345283.33551117, 6.6266151889298448e+71)
Iter #: 360 loss (127238901.07090893, 4.4724584185327693e+76)
Iter #: 370 loss (127813516.09138118, 4.6551514438441415e+82)
Iter #: 380 loss (27555157.45797706, 4.3178865421310832e+88)
Iter #: 390 loss (122502845.85083768, 2.981443702461412e+93)
Iter #: 400 loss (124298875.85339434, 3.0744814059035399e+99)
Iter #: 410 loss (26158273.809764851, 2.8237471348662493e+105)
Iter #: 420 loss (128542923.78006148, 2.1490229007082782e+110)
Iter #: 430 loss (129551814.70279767, 2.3327737414777213e+116)
Iter #: 440 loss (28040644.050472088, 2.3873264321375837e+122)
Iter #: 450 loss (110824510.83349892, 1.1081557204987461e+127)
Iter #: 460 loss (64598771.287822813, 3.5457075903940579e+130)
Iter #: 470 loss (38821273.007727578, 2.2071554060087054e+132)
Iter #: 480 loss (68327884.15688625, 6.7924396067925923e+132)
Iter #: 490 loss (68737663.830747113, 3.3924336816094106e+136)
Iter #: 500 loss (49367721.566078052, 1.7896154636509693e+138)
Iter #: 510 loss (62789272.153021671, 9.9491093414382198e+140)
Iter #: 520 loss (83608771.855171263, 5.7524610562691067e+142)
Iter #: 530 loss (89010771.106084406, 5.5212099672694998e+146)
Iter #: 540 loss (87957350.749523789, 7.3637809436124492e+148)
Iter #: 550 loss (127310865.31429528, 9.816470225369e+153)
Iter #: 560 loss (129095958.0925578, inf)
Iter #: 570 loss (26248590.994453307, inf)
Iter #: 580 loss (127377393.71076508, inf)
Iter #: 590 loss (129507733.40641198, inf)
Iter #: 600 loss (26734165.208580244, inf)
Iter #: 610 loss (128077819.82596673, inf)
Iter #: 620 loss (128882203.6956512, inf)
Iter #: 630 loss (30583904.024128661, inf)
Iter #: 640 loss (122514550.36402367, inf)
Iter #: 650 loss (120299561.86851169, inf)
Iter #: 660 loss (28072820.937998615, inf)
Iter #: 670 loss (113822957.94408134, inf)
Iter #: 680 loss (122141326.59661034, inf)
Iter #: 690 loss (129089755.8818427, inf)
Iter #: 700 loss (26594814.79211336, inf)
Iter #: 710 loss (128724738.08964895, inf)
Iter #: 720 loss (129467881.15169394, inf)
Iter #: 730 loss (28697674.94510277, inf)
Iter #: 740 loss (49644198.902242355, inf)
Iter #: 750 loss (126080472.72157639, inf)
Iter #: 760 loss (26099578.745818928, inf)
Iter #: 770 loss (124108310.28714956, inf)
